1.500750375187593689e-04 9.139672490370586155e-01 2.979999999998238991e+02 1.731093216278281610e-02 2.733459627308258092e-21 2.289662728774279898e-01 -2.397439270150506670e-15 1.127843646387462166e-17 -1.220862238293928486e-13 -9.712037507373256868e-15 -7.133574380624669439e-15 9.360937982816229336e-42 2.653138243846658865e-40 7.537227949599305532e-01
1.650825412706353166e-04 9.139672490370587266e-01 2.979999999998238991e+02 1.731093216278281610e-02 1.540417003948556051e-21 2.289662728774279621e-01 -2.395824196973554446e-15 7.861987975542834345e-18 -1.220814954178428704e-13 -9.713915816298182486e-15 -7.131331072642974789e-15 7.386131247732330266e-42 2.653181116324762702e-40 7.537227949599305532e-01
1.800900450225112644e-04 9.139672490370586155e-01 2.979999999998238991e+02 1.731093216278281610e-02 6.230142607034387789e-22 2.289662728774279621e-01 -2.394210283691988013e-15 5.234438311397811410e-18 -1.220785455345220005e-13 -9.715794556218779862e-15 -7.130022758886960786e-15 5.800123524257524210e-42 2.653223988869033126e-40 7.537227949599305532e-01
1.950975487743871850e-04 9.139672490370586155e-01 2.979999999998238422e+02 1.731093216278281610e-02 -8.232125332923471988e-23 2.289662728774279621e-01 -2.392597513029408815e-15 3.213748605966706161e-18 -1.220769627281959365e-13 -9.717673641021440104e-15 -7.129433404979815164e-15 4.551339869896812565e-42 2.653266861480227072e-40 7.537227949599305532e-01
2.101050525262631327e-04 9.139672490370583935e-01 2.979999999998238422e+02 1.731093216278281610e-02 -6.245210908713734116e-22 2.289662728774279621e-01 -2.390985871467613967e-15 1.659885326162835405e-18 -1.220764304877720291e-13 -9.719553004159168335e-15 -7.129396826949632674e-15 3.584095026971871023e-42 2.653309734157535404e-40 7.537227949599305532e-01
2.251125562781390534e-04 9.139672490370582825e-01 2.979999999998238422e+02 1.731093216278281610e-02 -1.041228823989427012e-21 2.289662728774279621e-01 -2.389375348389450764e-15 4.651275981706893596e-19 -1.220767053379685874e-13 -9.721432594187602844e-15 -7.129785188242217054e-15 2.845124527733658769e-42 2.653352606899000529e-40 7.537227949599305532e-01
2.401200600300150011e-04 9.139672490370582825e-01 2.979999999998237854e+02 1.731093216278281610e-02 -1.361402092092624703e-21 2.289662728774279898e-01 -2.387765935417772539e-15 -4.533888988612752176e-19 -1.220775999865955733e-13 -9.723312371322557049e-15 -7.130500151039919216e-15 2.287020130094274043e-42 2.653395479701960123e-40 7.537227949599305532e-01
2.551275637818909217e-04 9.139672490370581714e-01 2.979999999998237854e+02 1.731093216278281610e-02 -1.607316595907559629e-21 2.289662728774279898e-01 -2.386157625905526076e-15 -1.159407555354687466e-18 -1.220789703602999041e-13 -9.725192304784721579e-15 -7.131466069408892140e-15 1.869584123873957857e-42 2.653438352563321192e-40 7.537227949599305532e-01
2.701350675337668965e-04 9.139672490370580604e-01 2.979999999998237286e+02 1.731093216278281610e-02 -1.796107919763734275e-21 2.289662728774279898e-01 -2.384550414542363240e-15 -1.701962968156281634e-18 -1.220807056317782657e-13 -9.727072370751241781e-15 -7.132624753125300711e-15 1.559908775858031124e-42 2.653481225479938539e-40 7.537227949599305532e-01
2.851425712856428172e-04 9.139672490370580604e-01 2.979999999998237286e+02 1.731093216278281610e-02 -1.940957606448630783e-21 2.289662728774279898e-01 -2.382944297051083358e-15 -2.118774983414108293e-18 -1.220827205482064393e-13 -9.728952550775039259e-15 -7.133931439747903008e-15 1.331761453899462960e-42 2.653524098448680019e-40 7.537227949599305532e-01
3.001500750375187378e-04 9.139672490370581714e-01 2.979999999998236717e+02 1.731093216278281957e-02 -2.052005549619923009e-21 2.289662728774279898e-01 -2.381339269953313921e-15 -2.438859568727915464e-18 -1.220849495298842134e-13 -9.730832830564800622e-15 -7.135351696135262314e-15 1.164660477679780698e-42 2.653566971466713648e-40 7.537227949599305532e-01
3.151575787893947126e-04 9.139672490370579494e-01 2.979999999998236717e+02 1.731093216278281957e-02 -2.137051853094992992e-21 2.289662728774279898e-01 -2.379735330388610576e-15 -2.684537229800343461e-18 -1.220873421306206734e-13 -9.732713199043099646e-15 -7.136859034938931070e-15 1.042876961233756321e-42 2.653609844531468458e-40 7.537227949599306642e-01
3.301650825412706333e-04 9.139672490370577274e-01 2.979999999998236149e+02 1.731093216278281957e-02 -2.202096736921656031e-21 2.289662728774279898e-01 -2.378132475974797194e-15 -2.872977987161076143e-18 -1.220898595456384215e-13 -9.734593647619037547e-15 -7.138433081092286542e-15 9.544926722066613191e-43 2.653652717640686692e-40 7.537227949599305532e-01
3.451725862931465539e-04 9.139672490370578384e-01 2.979999999998235580e+02 1.731093216278281957e-02 -2.251755860645934622e-21 2.289662728774279898e-01 -2.376530704700087563e-15 -3.017389850978493599e-18 -1.220924719252821718e-13 -9.736474169626383112e-15 -7.140058161383758899e-15 8.905752172105739648e-43 2.653695590792462962e-40 7.537227949599305532e-01
3.601800900450225287e-04 9.139672490370577274e-01 2.979999999998235580e+02 1.731093216278281957e-02 -2.289579811067255971e-21 2.289662728774280176e-01 -2.374930014839776942e-15 -3.127933056238449566e-18 -1.220951563085927870e-13 -9.738354759889353676e-15 -7.141722219487761858e-15 8.444901722538718572e-43 2.653738463985126789e-40 7.537227949599305532e-01
3.751875937968984494e-04 9.139672490370576163e-01 2.979999999998235012e+02 1.731093216278281957e-02 -2.318299868391275219e-21 2.289662728774279898e-01 -2.373330404891900988e-15 -3.212423338705151369e-18 -1.220978950337122915e-13 -9.740235414387002145e-15 -7.143415981353952300e-15 8.113466253667051434e-43 2.653781337217320911e-40 7.537227949599306642e-01
3.901950975487743700e-04 9.139672490370572833e-01 2.979999999998234443e+02 1.731093216278281957e-02 -2.340017061946622231e-21 2.289662728774280176e-01 -2.371731873527569075e-15 -3.276872930238313008e-18 -1.221006745150917107e-13 -9.742116129993661239e-15 -7.145132313184587873e-15 7.875613561063141146e-43 2.653824210487909925e-40 7.537227949599306642e-01
4.052026013006502906e-04 9.139672490370573943e-01 2.979999999998234443e+02 1.731093216278282304e-02 -2.356347601334414692e-21 2.289662728774280176e-01 -2.370134419552601198e-15 -3.325906719543660806e-18 -1.221034843028604971e-13 -9.743996904278099516e-15 -7.146865727560093540e-15 7.705227933727178404e-43 2.653867083796045541e-40 7.537227949599306642e-01
4.202101050525262655e-04 9.139672490370572833e-01 2.979999999998233875e+02 1.731093216278282304e-02 -2.368534749336837041e-21 2.289662728774280176e-01 -2.368538041877951212e-15 -3.363082383812372275e-18 -1.221063163592498852e-13 -9.745877735348144163e-15 -7.148612003527582885e-15 7.583357833950489796e-43 2.653909957140957772e-40 7.537227949599306642e-01
4.352176088044021861e-04 9.139672490370571722e-01 2.979999999998233875e+02 1.731093216278282304e-02 -2.377534880121316685e-21 2.289662728774280176e-01 -2.366942739496840119e-15 -3.391136649889738340e-18 -1.221091645019833403e-13 -9.747758621730275585e-15 -7.150367894355233071e-15 7.496300498095458190e-43 2.653952830522085443e-40 7.537227949599306642e-01
4.502251125562781067e-04 9.139672490370570612e-01 2.979999999998233307e+02 1.731093216278282304e-02 -2.384083679466797476e-21 2.289662728774280176e-01 -2.365348511467009857e-15 -3.412174730538085633e-18 -1.221120239761078754e-13 -9.749639562276385621e-15 -7.152130902723447174e-15 7.434178389419458122e-43 2.653995703938958733e-40 7.537227949599306642e-01
4.652326163081540815e-04 9.139672490370569502e-01 2.979999999998232738e+02 1.731093216278282304e-02 -2.388747069231516982e-21 2.289662728774280454e-01 -2.363755356896728112e-15 -3.427816048116262245e-18 -1.221148911246260945e-13 -9.751520556091500528e-15 -7.153899107791645338e-15 7.389889528255070072e-43 2.654038577391186121e-40 7.537227949599306642e-01
4.802401200600300022e-04 9.139672490370568392e-01 2.979999999998232738e+02 1.731093216278282651e-02 -2.391960380939604969e-21 2.289662728774280454e-01 -2.362163274933315134e-15 -3.439306332344594145e-18 -1.221177631351323464e-13 -9.753401602477680356e-15 -7.155671032170302671e-15 7.358338507796721578e-43 2.654081450878506597e-40 7.537227949599306642e-01
4.952476238119059770e-04 9.139672490370568392e-01 2.979999999998232170e+02 1.731093216278282651e-02 -2.394058490001889022e-21 2.289662728774280454e-01 -2.360572264752941390e-15 -3.447603851335136087e-18 -1.221206378449140480e-13 -9.755282700890511682e-15 -7.157445539589934709e-15 7.335876145933772700e-43 2.654124324400685250e-40 7.537227949599306642e-01
5.102551275637818434e-04 9.139672490370567282e-01 2.979999999998231601e+02 1.731093216278282651e-02 -2.395298996407390440e-21 2.289662728774280454e-01 -2.358982325551946945e-15 -3.453445744643736971e-18 -1.221235135910268394e-13 -9.757163850905298616e-15 -7.159221756183644849e-15 7.319892963473694313e-43 2.654167197957565472e-40 7.537227949599306642e-01
5.252626313156578183e-04 9.139672490370565061e-01 2.979999999998231601e+02 1.731093216278282651e-02 -2.395880056418675349e-21 2.289662728774280454e-01 -2.357393456544444110e-15 -3.457399049815460198e-18 -1.221263890949662244e-13 -9.759045052190788999e-15 -7.160999009934285900e-15 7.308525374554107625e-43 2.654210071549016757e-40 7.537227949599306642e-01
5.402701350675337931e-04 9.139672490370563951e-01 2.979999999998231033e+02 1.731093216278282651e-02 -2.395954099553692891e-21 2.289662728774280454e-01 -2.355805656959102835e-15 -3.459899954411180916e-18 -1.221292633739523488e-13 -9.760926304488755523e-15 -7.162776784094688033e-15 7.300443663032537877e-43 2.654252945174947751e-40 7.537227949599306642e-01
5.552776388194096595e-04 9.139672490370562841e-01 2.979999999998230464e+02 1.731093216278282651e-02 -2.395638380328766255e-21 2.289662728774280454e-01 -2.354218926036085198e-15 -3.461283990499055108e-18 -1.221321356726861106e-13 -9.762807607598085989e-15 -7.164554681356616699e-15 7.294700203973820054e-43 2.654295818835254048e-40 7.537227949599306642e-01
5.702851425712856344e-04 9.139672490370562841e-01 2.979999999998230464e+02 1.731093216278282998e-02 -2.395023095147040863e-21 2.289662728774280731e-01 -2.352633263024660674e-15 -3.461809261650825428e-18 -1.221350054108540641e-13 -9.764688961362395034e-15 -7.166332396288092512e-15 7.290619746322333198e-43 2.654338692529883447e-40 7.537227949599306642e-01
5.852926463231616092e-04 9.139672490370561730e-01 2.979999999998229896e+02 1.731093216278282998e-02 -2.394177626179053638e-21 2.289662728774280731e-01 -2.351048667181345214e-15 -3.461674310205766925e-18 -1.221378721427463897e-13 -9.766570365660393716e-15 -7.168109694131107274e-15 7.287721572631649924e-43 2.654381566258770695e-40 7.537227949599306642e-01
6.003001500750374756e-04 9.139672490370560620e-01 2.979999999998229896e+02 1.731093216278282998e-02 -2.393155344436721997e-21 2.289662728774280731e-01 -2.349465137768448165e-15 -3.461031861572877838e-18 -1.221407355261941777e-13 -9.768451820398313295e-15 -7.169886394492041513e-15 7.285663665586572496e-43 2.654424440021876639e-40 7.537227949599306642e-01
6.153076538269134504e-04 9.139672490370557290e-01 2.979999999998229328e+02 1.731093216278282651e-02 -2.391997304510571452e-21 2.289662728774280731e-01 -2.347882674052922897e-15 -3.459999396956234802e-18 -1.221435952986743889e-13 -9.770333325503906733e-15 -7.171662358795756332e-15 7.284202794728388913e-43 2.654467313819214331e-40 7.537227949599306642e-01
6.303151575787894253e-04 9.139672490370558400e-01 2.979999999998228759e+02 1.731093216278282998e-02 -2.390735086722596512e-21 2.289662728774280731e-01 -2.346301275305495903e-15 -3.458667286355173412e-18 -1.221464512589292196e-13 -9.772214880921950612e-15 -7.173437480634811088e-15 7.283166045930969731e-43 2.654510187650757668e-40 7.537227949599306642e-01
6.453226613306652917e-04 9.139672490370555069e-01 2.979999999998228759e+02 1.731093216278282998e-02 -2.389392983431680222e-21 2.289662728774280731e-01 -2.344720940799967075e-15 -3.457105044815200878e-18 -1.221493032528269112e-13 -9.774096486610420733e-15 -7.175211678345793181e-15 7.282430530594104542e-43 2.654553061516532753e-40 7.537227949599306642e-01
6.603301650825412665e-04 9.139672490370553959e-01 2.979999999998228191e+02 1.731093216278282998e-02 -2.387989680831495725e-21 2.289662728774280731e-01 -2.343141669812648043e-15 -3.455366144997753270e-18 -1.221521511624858708e-13 -9.775978142537822614e-15 -7.176984889298806023e-15 7.281908934883838694e-43 2.654595935416487382e-40 7.537227949599306642e-01
6.753376688344172414e-04 9.139672490370552849e-01 2.979999999998227622e+02 1.731093216278282998e-02 -2.386539552658011257e-21 2.289662728774281009e-01 -2.341563461621955113e-15 -3.453491719205461733e-18 -1.221549948979080250e-13 -9.777859848680960589e-15 -7.178757065504716025e-15 7.281539234333822510e-43 2.654638809350673759e-40 7.537227949599306642e-01
6.903451725862931078e-04 9.139672490370552849e-01 2.979999999998227622e+02 1.731093216278282998e-02 -2.385053655361056045e-21 2.289662728774281009e-01 -2.339986315508058233e-15 -3.451513407127434174e-18 -1.221578343905434814e-13 -9.779741605023192847e-15 -7.180528170236197856e-15 7.281277376832241210e-43 2.654681683319026630e-40 7.537227949599306642e-01
7.053526763381690826e-04 9.139672490370551738e-01 2.979999999998227054e+02 1.731093216278282998e-02 -2.383540493629185287e-21 2.289662728774281009e-01 -2.338410230752613561e-15 -3.449455546435157978e-18 -1.221606695883400927e-13 -9.781623411553046197e-15 -7.182298175428510337e-15 7.281092079490354437e-43 2.654724557321545995e-40 7.537227949599306642e-01
7.203601800900450575e-04 9.139672490370551738e-01 2.979999999998227054e+02 1.731093216278283345e-02 -2.382006609259661435e-21 2.289662728774281009e-01 -2.336835206638563891e-15 -3.447336857870975952e-18 -1.221635004519352647e-13 -9.783505268263143210e-15 -7.184067059680106391e-15 7.280961129984252579e-43 2.654767431358257956e-40 7.537227949599306642e-01
7.353676838419209239e-04 9.139672490370550628e-01 2.979999999998226485e+02 1.731093216278283345e-02 -2.380457034139081978e-21 2.289662728774281009e-01 -2.335261242449964307e-15 -3.445171741479207036e-18 -1.221663269517269982e-13 -9.785387175149351834e-15 -7.185834806714710838e-15 7.280868758119904537e-43 2.654810305429149461e-40 7.537227949599306642e-01
7.503751875937968987e-04 9.139672490370549518e-01 2.979999999998225917e+02 1.731093216278283345e-02 -2.378895638691660307e-21 2.289662728774281009e-01 -2.333688337471860706e-15 -3.442971273712112521e-18 -1.221691490656208266e-13 -9.787269132210106968e-15 -7.187601404198265700e-15 7.280803768400827621e-43 2.654853179534194410e-40 7.537227949599306642e-01
7.653826913456727651e-04 9.139672490370548408e-01 2.979999999998225917e+02 1.731093216278283345e-02 -2.377325399917343419e-21 2.289662728774281009e-01 -2.332116490990182507e-15 -3.440743974437032286e-18 -1.221719667772965683e-13 -9.789151139445878773e-15 -7.189366842828944433e-15 7.280758213535838264e-43 2.654896053673405853e-40 7.537227949599306642e-01
7.803901950975487400e-04 9.139672490370548408e-01 2.979999999998225348e+02 1.731093216278283345e-02 -2.375748607575222795e-21 2.289662728774281286e-01 -2.330545702291659034e-15 -3.438496396942468717e-18 -1.221747800748748867e-13 -9.791033196858745110e-15 -7.191131115637154630e-15 7.280726452351227208e-43 2.654938927846770740e-40 7.537227949599306642e-01
7.953976988494247148e-04 9.139672490370547298e-01 2.979999999998224780e+02 1.731093216278283692e-02 -2.374167022785996633e-21 2.289662728774281286e-01 -2.328975970663752463e-15 -3.436233581788356089e-18 -1.221775889498923773e-13 -9.792915304452057058e-15 -7.192894217447119938e-15 7.280704480804310499e-43 2.654981802054276020e-40 7.537227949599306642e-01
8.104052026013005812e-04 9.139672490370545077e-01 2.979999999998224780e+02 1.731093216278283692e-02 -2.372582000033443268e-21 2.289662728774281286e-01 -2.327407295394616013e-15 -3.433959405920349178e-18 -1.221803933965119237e-13 -9.794797462230181753e-15 -7.194656144462701263e-15 7.280689456984863961e-43 2.655024676295908642e-40 7.537227949599306642e-01
8.254127063531765561e-04 9.139672490370543967e-01 2.979999999998224212e+02 1.731093216278283692e-02 -2.370994581011091117e-21 2.289662728774281286e-01 -2.325839675773043458e-15 -3.431676851217507258e-18 -1.221831934109168022e-13 -9.796679670198279922e-15 -7.196416893948818452e-15 7.280679363885833426e-43 2.655067550571681657e-40 7.537227949599306642e-01
8.404202101050525309e-04 9.139672490370543967e-01 2.979999999998224212e+02 1.731093216278283692e-02 -2.369405566811330934e-21 2.289662728774281286e-01 -2.324273111088438359e-15 -3.429388211065540050e-18 -1.221859889908433735e-13 -9.798561928362138649e-15 -7.198176463986415889e-15 7.280672770003894782e-43 2.655110424881568964e-40 7.537227949599306642e-01
8.554277138569283973e-04 9.139672490370542857e-01 2.979999999998223643e+02 1.731093216278283692e-02 -2.367815573454824785e-21 2.289662728774281286e-01 -2.322707600630784882e-15 -3.427095249257275570e-18 -1.221887801352224721e-13 -9.800444236728037266e-15 -7.199934853283954725e-15 7.280668659400987944e-43 2.655153299225609714e-40 7.537227949599306642e-01
8.704352176088043722e-04 9.139672490370541746e-01 2.979999999998223075e+02 1.731093216278283692e-02 -2.366225074604742567e-21 2.289662728774281286e-01 -2.321143143690633594e-15 -3.424799322221810204e-18 -1.221915668439029902e-13 -9.802326595302652693e-15 -7.201692061032440746e-15 7.280666311079615852e-43 2.655196173603816959e-40 7.537227949599306642e-01
8.854427213606803470e-04 9.139672490370540636e-01 2.979999999998223075e+02 1.731093216278284039e-02 -2.364634434423235194e-21 2.289662728774281564e-01 -2.319579739559075430e-15 -3.422501473045154548e-18 -1.221943491174396043e-13 -9.804209004092964770e-15 -7.203448086793904688e-15 7.280665213365790194e-43 2.655239048016151546e-40 7.537227949599306642e-01
9.004502251125562134e-04 9.139672490370539526e-01 2.979999999998222506e+02 1.731093216278284039e-02 -2.363043932845095027e-21 2.289662728774281564e-01 -2.318017387527746430e-15 -3.420202503792052100e-18 -1.221971269569295757e-13 -9.806091463106186842e-15 -7.205202930415626236e-15 7.280665003141942369e-43 2.655281922462613475e-40 7.537227949599306642e-01
9.154577288644321882e-04 9.139672490370536195e-01 2.979999999998221938e+02 1.731093216278283692e-02 -2.361453785018432027e-21 2.289662728774281564e-01 -2.316456086888791449e-15 -3.417903031136561227e-18 -1.221999003638866592e-13 -9.807973972349705803e-15 -7.206956591964144229e-15 7.280665422718879469e-43 2.655324796943268000e-40 7.537227949599306642e-01
9.304652326163081631e-04 9.139672490370536195e-01 2.979999999998221938e+02 1.731093216278284039e-02 -2.359864156258607964e-21 2.289662728774281564e-01 -2.314895836934870467e-15 -3.415603529153502198e-18 -1.222026693401449247e-13 -9.809856531831050539e-15 -7.208709071674526595e-15 7.280666289227021170e-43 2.655367671458049867e-40 7.537227949599306642e-01
9.454727363681840295e-04 9.139672490370536195e-01 2.979999999998221369e+02 1.731093216278284039e-02 -2.358275173550832702e-21 2.289662728774281564e-01 -2.313336636959152281e-15 -3.413304362233636859e-18 -1.222054338877840621e-13 -9.811739141557819361e-15 -7.210460369911315425e-15 7.280667472893712139e-43 2.655410546007011279e-40 7.537227949599306642e-01
9.604802401200600043e-04 9.139672490370535085e-01 2.979999999998221369e+02 1.731093216278284386e-02 -2.356686934397913443e-21 2.289662728774281564e-01 -2.311778486255293990e-15 -3.411005810402006844e-18 -1.222081940090725576e-13 -9.813621801537716284e-15 -7.212210487138532903e-15 7.280668881626846119e-43 2.655453420590086983e-40 7.537227949599306642e-01
9.754877438719359792e-04 9.139672490370532865e-01 2.979999999998220801e+02 1.731093216278284039e-02 -2.355099513625906600e-21 2.289662728774281564e-01 -2.310221384117459145e-15 -3.408708088792595136e-18 -1.222109497064233915e-13 -9.815504511778464255e-15 -7.213959423896569258e-15 7.280670450074364581e-43 2.655496295207276978e-40 7.537227949599306642e-01
9.904952476238119540e-04 9.139672490370531754e-01 2.979999999998220233e+02 1.731093216278284039e-02 -2.353512968618965412e-21 2.289662728774281841e-01 -2.308665329840295657e-15 -3.406411362628039687e-18 -1.222137009823603887e-13 -9.817387272287841444e-15 -7.215707180784427088e-15 7.280672131860138497e-43 2.655539169858633468e-40 7.537227949599306642e-01
1.005502751375687712e-03 9.139672490370530644e-01 2.979999999998220233e+02 1.731093216278284039e-02 -2.351927343345830522e-21 2.289662728774281841e-01 -2.307110322718942106e-15 -3.404115758741768158e-18 -1.222164478394921418e-13 -9.819270083073610241e-15 -7.217453758446067748e-15 7.280673894074151637e-43 2.655582044544130350e-40 7.537227949599306642e-01
1.020510255127563687e-03 9.139672490370531754e-01 2.979999999998219664e+02 1.731093216278284386e-02 -2.350342671457054838e-21 2.289662728774281841e-01 -2.305556362049015124e-15 -3.401821374440551284e-18 -1.222191902804920688e-13 -9.821152944143542504e-15 -7.219199157559903728e-15 7.280675713362479500e-43 2.655624919263793727e-40 7.537227949599306642e-01
1.035517758879439662e-03 9.139672490370529534e-01 2.979999999998219096e+02 1.731093216278284386e-02 -2.348758978667147163e-21 2.289662728774281841e-01 -2.304003447126616492e-15 -3.399528284321362727e-18 -1.222219283080827370e-13 -9.823035855505405358e-15 -7.220943378830698628e-15 7.280677573152531044e-43 2.655667794017584446e-40 7.537227949599306642e-01
1.050525262631315637e-03 9.139672490370527314e-01 2.979999999998219096e+02 1.731093216278284386e-02 -2.347176284586906460e-21 2.289662728774281841e-01 -2.302451577248332352e-15 -3.397236545514638608e-18 -1.222246619250245033e-13 -9.824918817166942262e-15 -7.222686422983395109e-15 7.280679461683948843e-43 2.655710668805515559e-40 7.537227949599306642e-01
1.065532766383191611e-03 9.139672490370526203e-01 2.979999999998218527e+02 1.731093216278284386e-02 -2.345594604132839953e-21 2.289662728774281841e-01 -2.300900751711222161e-15 -3.394946201717211788e-18 -1.222273911341061233e-13 -9.826801829135876163e-15 -7.224428290758296533e-15 7.280681370611187102e-43 2.655753543627587064e-40 7.537227949599306642e-01
1.080540270135067586e-03 9.139672490370525093e-01 2.979999999998218527e+02 1.731093216278284386e-02 -2.344013948611109598e-21 2.289662728774281841e-01 -2.299350969812828160e-15 -3.392657286294219264e-18 -1.222301159381376586e-13 -9.828684891419895301e-15 -7.226168982907416111e-15 7.280683294012124183e-43 2.655796418483825063e-40 7.537227949599306642e-01
1.095547773886943344e-03 9.139672490370525093e-01 2.979999999998217959e+02 1.731093216278284386e-02 -2.342434326551297256e-21 2.289662728774282119e-01 -2.297802230851162751e-15 -3.390369824664887168e-18 -1.222328363399454273e-13 -9.830568004026653202e-15 -7.227908500191633853e-15 7.280685227684221861e-43 2.655839293374242607e-40 7.537227949599306642e-01
1.110555277638819319e-03 9.139672490370522873e-01 2.979999999998217390e+02 1.731093216278284386e-02 -2.340855744347685944e-21 2.289662728774282119e-01 -2.296254534124710864e-15 -3.388083836137593803e-18 -1.222355523423674860e-13 -9.832451166963781309e-15 -7.229646843378538241e-15 7.280687168645237566e-43 2.655882168298839696e-40 7.537227949599306642e-01
1.125562781390695294e-03 9.139672490370521762e-01 2.979999999998217390e+02 1.731093216278284386e-02 -2.339278206752478460e-21 2.289662728774282119e-01 -2.294707878932437845e-15 -3.385799335321200345e-18 -1.222382639482508525e-13 -9.834334380238855841e-15 -7.231384013240744378e-15 7.280689114778997217e-43 2.655925043257577178e-40 7.537227949599306642e-01
1.140570285142571269e-03 9.139672490370520652e-01 2.979999999998216822e+02 1.731093216278284733e-02 -2.337701717255129596e-21 2.289662728774282119e-01 -2.293162264573779201e-15 -3.383516333210558891e-18 -1.222409711604487296e-13 -9.836217643859411997e-15 -7.233120010554611301e-15 7.280691064583750421e-43 2.655967918250468103e-40 7.537227949599306642e-01
1.155577788894447244e-03 9.139672490370519542e-01 2.979999999998216254e+02 1.731093216278284733e-02 -2.336126278374113241e-21 2.289662728774282119e-01 -2.291617690348650067e-15 -3.381234838021361488e-18 -1.222436739818186868e-13 -9.838100957832955001e-15 -7.234854836099248019e-15 7.280693016993820646e-43 2.656010793277525523e-40 7.537227949599306642e-01
1.170585292646323218e-03 9.139672490370518432e-01 2.979999999998216254e+02 1.731093216278284733e-02 -2.334551891881294724e-21 2.289662728774282119e-01 -2.290074155557429426e-15 -3.378954855832211277e-18 -1.222463724152214243e-13 -9.839984322166931698e-15 -7.236588490655771977e-15 7.280694971253011770e-43 2.656053668338723336e-40 7.537227949599306642e-01
1.185592796398198976e-03 9.139672490370517322e-01 2.979999999998215685e+02 1.731093216278284733e-02 -2.332978558974506174e-21 2.289662728774282396e-01 -2.288531659500970369e-15 -3.376676391078455587e-18 -1.222490664635193331e-13 -9.841867736868741605e-15 -7.238320975006704794e-15 7.280696926824655734e-43 2.656096543434087643e-40 7.537227949599306642e-01
