             0.000000000000000             0.000312008337010
             0.000312008337010             0.000312008349523
             0.000624016686533             0.000312008362396
             0.000936025048929             0.000312008375638
             0.001248033424567             0.000312008389262
             0.001560041813829             0.000312008403276
             0.001872050217105             0.000312008417694
             0.002184058634799             0.000312008432525
             0.002496067067324             0.000312008447783
             0.002808075515107             0.000312008463480
             0.003120083978587             0.000312008479627
             0.003432092458215             0.000312008496239
             0.003744100954453             0.000312008513328
             0.004056109467781             0.000312008530908
             0.004368117998689             0.000312008548993
             0.004680126547682             0.000312008567598
             0.004992135115280             0.000312008586737
             0.005304143702017             0.000312008606427
             0.005616152308444             0.000312008626682
             0.005928160935126             0.000312008647520
             0.006240169582646             0.000312008668956
             0.006552178251602             0.000312008691008
             0.006864186942611             0.000312008713694
             0.007176195656305             0.000312008737032
             0.007488204393337             0.000312008761041
             0.007800213154378             0.000312008785739
             0.008112221940118             0.000312008811148
             0.008424230751266             0.000312008837286
             0.008736239588552             0.000312008864176
             0.009048248452728             0.000312008891838
             0.009360257344566             0.000312008920295
             0.009672266264861             0.000312008949571
             0.009984275214432             0.000312008979687
             0.010296284194119             0.000312009010669
             0.010608293204787             0.000312009042541
             0.010920302247328             0.000312009075329
             0.011232311322657             0.000312009109059
             0.011544320431716             0.000312009143759
             0.011856329575474             0.000312009179455
             0.012168338754930             0.000312009216178
             0.012480347971108             0.000312009253956
             0.012792357225063             0.000312009292819
             0.013104366517882             0.000312009332799
             0.013416375850682             0.000312009373929
             0.013728385224610             0.000312009416240
             0.014040394640850             0.000312009459767
             0.014352404100617             0.000312009504545
             0.014664413605162             0.000312009550609
             0.014976423155771             0.000312009597998
             0.015288432753769             0.000312009646748
             0.015600442400517             0.000312009696899
             0.015912452097416             0.000312009748491
             0.016224461845907             0.000312009801566
             0.016536471647473             0.000312009856167
             0.016848481503640             0.000312009912336
             0.017160491415976             0.000312009970119
             0.017472501386095             0.000312010029563
             0.017784511415658             0.000312010090715
             0.018096521506373             0.000312010153624
             0.018408531659997             0.000312010218342
             0.018720541878339             0.000312010284919
             0.019032552163258             0.000312010353409
             0.019344562516667             0.000312010423867
             0.019656572940534             0.000312010496351
             0.019968583436885             0.000312010570917
